# 1: Log(Mstar)
# 2: Log(MF) intrinsic
# 3: Log(MF) convolved with 0.25 dex error on Mstar
# 4: Redshift
    0.111625E+02   -0.626346E+01   -0.532752E+01    0.373113E+01
    0.112875E+02   -0.696243E+01   -0.573564E+01    0.373113E+01
    0.114125E+02   -0.733041E+01   -0.611733E+01    0.373113E+01
    0.766250E+01   -0.126794E+01   -0.159213E+01    0.346963E+01
    0.778750E+01   -0.134910E+01   -0.152085E+01    0.346963E+01
    0.791250E+01   -0.143895E+01   -0.151120E+01    0.346963E+01
    0.803750E+01   -0.153881E+01   -0.154918E+01    0.346963E+01
    0.816250E+01   -0.164627E+01   -0.162047E+01    0.346963E+01
    0.828750E+01   -0.175787E+01   -0.171220E+01    0.346963E+01
    0.841250E+01   -0.186983E+01   -0.181291E+01    0.346963E+01
    0.853750E+01   -0.197392E+01   -0.191827E+01    0.346963E+01
    0.866250E+01   -0.207575E+01   -0.202207E+01    0.346963E+01
    0.878750E+01   -0.217458E+01   -0.212647E+01    0.346963E+01
    0.891250E+01   -0.227390E+01   -0.222808E+01    0.346963E+01
    0.903750E+01   -0.237649E+01   -0.232957E+01    0.346963E+01
    0.916250E+01   -0.247921E+01   -0.243048E+01    0.346963E+01
    0.928750E+01   -0.257792E+01   -0.253408E+01    0.346963E+01
    0.941250E+01   -0.268137E+01   -0.263606E+01    0.346963E+01
    0.953750E+01   -0.278247E+01   -0.273674E+01    0.346963E+01
    0.966250E+01   -0.289068E+01   -0.284321E+01    0.346963E+01
    0.978750E+01   -0.300126E+01   -0.295186E+01    0.346963E+01
    0.991250E+01   -0.311358E+01   -0.306757E+01    0.346963E+01
    0.100375E+02   -0.324357E+01   -0.318941E+01    0.346963E+01
    0.101625E+02   -0.337671E+01   -0.331616E+01    0.346963E+01
    0.102875E+02   -0.352711E+01   -0.345610E+01    0.346963E+01
    0.104125E+02   -0.370379E+01   -0.361410E+01    0.346963E+01
    0.105375E+02   -0.391271E+01   -0.377936E+01    0.346963E+01
    0.106625E+02   -0.417934E+01   -0.397912E+01    0.346963E+01
    0.107875E+02   -0.448946E+01   -0.421380E+01    0.346963E+01
    0.109125E+02   -0.486107E+01   -0.445864E+01    0.346963E+01
    0.110375E+02   -0.534214E+01   -0.473897E+01    0.346963E+01
    0.111625E+02   -0.588845E+01   -0.509572E+01    0.346963E+01
    0.112875E+02   -0.660341E+01   -0.541307E+01    0.346963E+01
    0.114125E+02   -0.720547E+01   -0.579469E+01    0.346963E+01
    0.115375E+02   -0.750650E+01   -0.627605E+01    0.346963E+01
    0.766250E+01   -0.123968E+01   -0.155763E+01    0.322258E+01
    0.778750E+01   -0.131480E+01   -0.148545E+01    0.322258E+01
    0.791250E+01   -0.139914E+01   -0.147250E+01    0.322258E+01
    0.803750E+01   -0.149361E+01   -0.150712E+01    0.322258E+01
    0.816250E+01   -0.159732E+01   -0.157454E+01    0.322258E+01
    0.828750E+01   -0.170323E+01   -0.166257E+01    0.322258E+01
    0.841250E+01   -0.181069E+01   -0.175915E+01    0.322258E+01
    0.853750E+01   -0.191346E+01   -0.185941E+01    0.322258E+01
    0.866250E+01   -0.200919E+01   -0.196064E+01    0.322258E+01
    0.878750E+01   -0.210445E+01   -0.206108E+01    0.322258E+01
    0.891250E+01   -0.220061E+01   -0.215733E+01    0.322258E+01
    0.903750E+01   -0.229654E+01   -0.225558E+01    0.322258E+01
    0.916250E+01   -0.239665E+01   -0.235116E+01    0.322258E+01
    0.928750E+01   -0.249042E+01   -0.244889E+01    0.322258E+01
    0.941250E+01   -0.258701E+01   -0.254484E+01    0.322258E+01
    0.953750E+01   -0.268188E+01   -0.264183E+01    0.322258E+01
    0.966250E+01   -0.278325E+01   -0.274246E+01    0.322258E+01
    0.978750E+01   -0.288206E+01   -0.284049E+01    0.322258E+01
    0.991250E+01   -0.298597E+01   -0.294584E+01    0.322258E+01
    0.100375E+02   -0.310218E+01   -0.305885E+01    0.322258E+01
    0.101625E+02   -0.322611E+01   -0.317513E+01    0.322258E+01
    0.102875E+02   -0.336105E+01   -0.330550E+01    0.322258E+01
    0.104125E+02   -0.352231E+01   -0.344832E+01    0.322258E+01
    0.105375E+02   -0.371530E+01   -0.360816E+01    0.322258E+01
    0.106625E+02   -0.394183E+01   -0.379347E+01    0.322258E+01
    0.107875E+02   -0.425340E+01   -0.400743E+01    0.322258E+01
    0.109125E+02   -0.460832E+01   -0.424810E+01    0.322258E+01
    0.110375E+02   -0.499395E+01   -0.452763E+01    0.322258E+01
    0.111625E+02   -0.557200E+01   -0.482752E+01    0.322258E+01
    0.112875E+02   -0.617406E+01   -0.519053E+01    0.322258E+01
    0.114125E+02   -0.685328E+01   -0.559801E+01    0.322258E+01
    0.115375E+02   -0.733041E+01   -0.612629E+01    0.322258E+01
    0.116625E+02   -0.780753E+01   -0.646510E+01    0.322258E+01
    0.766250E+01   -0.121606E+01   -0.152864E+01    0.298918E+01
    0.778750E+01   -0.128650E+01   -0.145388E+01    0.298918E+01
    0.791250E+01   -0.136506E+01   -0.143959E+01    0.298918E+01
    0.803750E+01   -0.145384E+01   -0.147070E+01    0.298918E+01
    0.816250E+01   -0.155316E+01   -0.153490E+01    0.298918E+01
    0.828750E+01   -0.165559E+01   -0.161853E+01    0.298918E+01
    0.841250E+01   -0.175803E+01   -0.171145E+01    0.298918E+01
    0.853750E+01   -0.185724E+01   -0.180784E+01    0.298918E+01
    0.866250E+01   -0.195055E+01   -0.190451E+01    0.298918E+01
    0.878750E+01   -0.204275E+01   -0.199998E+01    0.298918E+01
    0.891250E+01   -0.213410E+01   -0.209481E+01    0.298918E+01
    0.903750E+01   -0.222672E+01   -0.218773E+01    0.298918E+01
    0.916250E+01   -0.231919E+01   -0.227909E+01    0.298918E+01
    0.928750E+01   -0.241311E+01   -0.237216E+01    0.298918E+01
    0.941250E+01   -0.250163E+01   -0.246401E+01    0.298918E+01
    0.953750E+01   -0.259204E+01   -0.255445E+01    0.298918E+01
    0.966250E+01   -0.268369E+01   -0.264968E+01    0.298918E+01
    0.978750E+01   -0.277846E+01   -0.274153E+01    0.298918E+01
    0.991250E+01   -0.287543E+01   -0.284252E+01    0.298918E+01
    0.100375E+02   -0.297741E+01   -0.294216E+01    0.298918E+01
    0.101625E+02   -0.308914E+01   -0.305352E+01    0.298918E+01
    0.102875E+02   -0.321274E+01   -0.316543E+01    0.298918E+01
    0.104125E+02   -0.335973E+01   -0.330183E+01    0.298918E+01
    0.105375E+02   -0.353348E+01   -0.344851E+01    0.298918E+01
    0.106625E+02   -0.375051E+01   -0.362329E+01    0.298918E+01
    0.107875E+02   -0.401971E+01   -0.381339E+01    0.298918E+01
    0.109125E+02   -0.437552E+01   -0.405996E+01    0.298918E+01
    0.110375E+02   -0.474457E+01   -0.430008E+01    0.298918E+01
    0.111625E+02   -0.524050E+01   -0.462255E+01    0.298918E+01
    0.112875E+02   -0.586304E+01   -0.498210E+01    0.298918E+01
    0.114125E+02   -0.657708E+01   -0.532752E+01    0.298918E+01
    0.115375E+02   -0.710856E+01   -0.573564E+01    0.298918E+01
    0.116625E+02   -0.780753E+01   -0.614477E+01    0.298918E+01
    0.117875E+02   -0.780753E+01   -0.680753E+01    0.298918E+01
    0.766250E+01   -0.119687E+01   -0.150445E+01    0.276869E+01
    0.778750E+01   -0.126282E+01   -0.142781E+01    0.276869E+01
    0.791250E+01   -0.133640E+01   -0.141040E+01    0.276869E+01
    0.803750E+01   -0.141888E+01   -0.143975E+01    0.276869E+01
    0.816250E+01   -0.151419E+01   -0.150005E+01    0.276869E+01
    0.828750E+01   -0.161329E+01   -0.157965E+01    0.276869E+01
    0.841250E+01   -0.171165E+01   -0.166910E+01    0.276869E+01
    0.853750E+01   -0.180861E+01   -0.176166E+01    0.276869E+01
    0.866250E+01   -0.189904E+01   -0.185579E+01    0.276869E+01
    0.878750E+01   -0.198866E+01   -0.194816E+01    0.276869E+01
    0.891250E+01   -0.207574E+01   -0.203873E+01    0.276869E+01
    0.903750E+01   -0.216590E+01   -0.212816E+01    0.276869E+01
    0.916250E+01   -0.225291E+01   -0.221715E+01    0.276869E+01
    0.928750E+01   -0.234118E+01   -0.230352E+01    0.276869E+01
    0.941250E+01   -0.242871E+01   -0.239219E+01    0.276869E+01
    0.953750E+01   -0.251117E+01   -0.247924E+01    0.276869E+01
    0.966250E+01   -0.259692E+01   -0.256742E+01    0.276869E+01
    0.978750E+01   -0.268746E+01   -0.265498E+01    0.276869E+01
    0.991250E+01   -0.277370E+01   -0.274356E+01    0.276869E+01
    0.100375E+02   -0.286930E+01   -0.283802E+01    0.276869E+01
    0.101625E+02   -0.297139E+01   -0.293985E+01    0.276869E+01
    0.102875E+02   -0.308167E+01   -0.304692E+01    0.276869E+01
    0.104125E+02   -0.321328E+01   -0.316811E+01    0.276869E+01
    0.105375E+02   -0.337805E+01   -0.331337E+01    0.276869E+01
    0.106625E+02   -0.357352E+01   -0.347454E+01    0.276869E+01
    0.107875E+02   -0.382539E+01   -0.365588E+01    0.276869E+01
    0.109125E+02   -0.414279E+01   -0.386951E+01    0.276869E+01
    0.110375E+02   -0.454579E+01   -0.412529E+01    0.276869E+01
    0.111625E+02   -0.496305E+01   -0.441028E+01    0.276869E+01
    0.112875E+02   -0.550218E+01   -0.474157E+01    0.276869E+01
    0.114125E+02   -0.626346E+01   -0.510338E+01    0.276869E+01
    0.115375E+02   -0.690444E+01   -0.548324E+01    0.276869E+01
    0.116625E+02   -0.720547E+01   -0.597502E+01    0.276869E+01
    0.117875E+02   -0.780753E+01   -0.650650E+01    0.276869E+01
    0.766250E+01   -0.117451E+01   -0.147571E+01    0.246058E+01
    0.778750E+01   -0.123509E+01   -0.139637E+01    0.246058E+01
    0.791250E+01   -0.130152E+01   -0.137585E+01    0.246058E+01
    0.803750E+01   -0.137690E+01   -0.140003E+01    0.246058E+01
    0.816250E+01   -0.146366E+01   -0.145518E+01    0.246058E+01
    0.828750E+01   -0.155713E+01   -0.152962E+01    0.246058E+01
    0.841250E+01   -0.165087E+01   -0.161436E+01    0.246058E+01
    0.853750E+01   -0.174332E+01   -0.170226E+01    0.246058E+01
    0.866250E+01   -0.183152E+01   -0.179177E+01    0.246058E+01
    0.878750E+01   -0.191779E+01   -0.187983E+01    0.246058E+01
    0.891250E+01   -0.200225E+01   -0.196632E+01    0.246058E+01
    0.903750E+01   -0.208606E+01   -0.205158E+01    0.246058E+01
    0.916250E+01   -0.216911E+01   -0.213477E+01    0.246058E+01
    0.928750E+01   -0.224965E+01   -0.221729E+01    0.246058E+01
    0.941250E+01   -0.233169E+01   -0.229852E+01    0.246058E+01
    0.953750E+01   -0.240912E+01   -0.237899E+01    0.246058E+01
    0.966250E+01   -0.248705E+01   -0.245989E+01    0.246058E+01
    0.978750E+01   -0.256569E+01   -0.254076E+01    0.246058E+01
    0.991250E+01   -0.264879E+01   -0.262137E+01    0.246058E+01
    0.100375E+02   -0.273102E+01   -0.270550E+01    0.246058E+01
    0.101625E+02   -0.282025E+01   -0.279793E+01    0.246058E+01
    0.102875E+02   -0.291636E+01   -0.289426E+01    0.246058E+01
    0.104125E+02   -0.303029E+01   -0.300182E+01    0.246058E+01
    0.105375E+02   -0.316970E+01   -0.312943E+01    0.246058E+01
    0.106625E+02   -0.334597E+01   -0.327434E+01    0.246058E+01
    0.107875E+02   -0.357595E+01   -0.344493E+01    0.246058E+01
    0.109125E+02   -0.385420E+01   -0.365143E+01    0.246058E+01
    0.110375E+02   -0.422376E+01   -0.388016E+01    0.246058E+01
    0.111625E+02   -0.465189E+01   -0.413774E+01    0.246058E+01
    0.112875E+02   -0.516014E+01   -0.444959E+01    0.246058E+01
    0.114125E+02   -0.572474E+01   -0.478841E+01    0.246058E+01
    0.115375E+02   -0.648531E+01   -0.519053E+01    0.246058E+01
    0.116625E+02   -0.669358E+01   -0.566451E+01    0.246058E+01
    0.117875E+02   -0.780753E+01   -0.603667E+01    0.246058E+01
    0.119125E+02   -0.750650E+01   -0.663144E+01    0.246058E+01
    0.766250E+01   -0.116300E+01   -0.146090E+01    0.226931E+01
    0.778750E+01   -0.122109E+01   -0.137990E+01    0.226931E+01
    0.791250E+01   -0.128409E+01   -0.135726E+01    0.226931E+01
    0.803750E+01   -0.135471E+01   -0.137887E+01    0.226931E+01
    0.816250E+01   -0.143592E+01   -0.143131E+01    0.226931E+01
    0.828750E+01   -0.152505E+01   -0.150194E+01    0.226931E+01
    0.841250E+01   -0.161641E+01   -0.158290E+01    0.226931E+01
    0.853750E+01   -0.170477E+01   -0.166816E+01    0.226931E+01
    0.866250E+01   -0.179144E+01   -0.175442E+01    0.226931E+01
    0.878750E+01   -0.187526E+01   -0.183989E+01    0.226931E+01
    0.891250E+01   -0.195840E+01   -0.192338E+01    0.226931E+01
    0.903750E+01   -0.204015E+01   -0.200574E+01    0.226931E+01
    0.916250E+01   -0.211906E+01   -0.208773E+01    0.226931E+01
    0.928750E+01   -0.219850E+01   -0.216671E+01    0.226931E+01
    0.941250E+01   -0.227519E+01   -0.224469E+01    0.226931E+01
    0.953750E+01   -0.234997E+01   -0.232105E+01    0.226931E+01
    0.966250E+01   -0.242360E+01   -0.240053E+01    0.226931E+01
    0.978750E+01   -0.249835E+01   -0.247434E+01    0.226931E+01
    0.991250E+01   -0.257385E+01   -0.255041E+01    0.226931E+01
    0.100375E+02   -0.265522E+01   -0.263201E+01    0.226931E+01
    0.101625E+02   -0.273469E+01   -0.271425E+01    0.226931E+01
    0.102875E+02   -0.282210E+01   -0.280787E+01    0.226931E+01
    0.104125E+02   -0.292760E+01   -0.290700E+01    0.226931E+01
    0.105375E+02   -0.305070E+01   -0.302299E+01    0.226931E+01
    0.106625E+02   -0.321583E+01   -0.315950E+01    0.226931E+01
    0.107875E+02   -0.343097E+01   -0.332271E+01    0.226931E+01
    0.109125E+02   -0.369842E+01   -0.351718E+01    0.226931E+01
    0.110375E+02   -0.403579E+01   -0.372485E+01    0.226931E+01
    0.111625E+02   -0.444316E+01   -0.399341E+01    0.226931E+01
    0.112875E+02   -0.494779E+01   -0.428704E+01    0.226931E+01
    0.114125E+02   -0.548738E+01   -0.463492E+01    0.226931E+01
    0.115375E+02   -0.608325E+01   -0.504186E+01    0.226931E+01
    0.116625E+02   -0.660341E+01   -0.543278E+01    0.226931E+01
    0.117875E+02   -0.733041E+01   -0.583440E+01    0.226931E+01
    0.119125E+02   -0.750650E+01   -0.636037E+01    0.226931E+01
    0.120375E+02   -0.750650E+01   -0.690444E+01    0.226931E+01
    0.766250E+01   -0.115035E+01   -0.144191E+01    0.195966E+01
    0.778750E+01   -0.120306E+01   -0.135884E+01    0.195966E+01
    0.791250E+01   -0.126086E+01   -0.133321E+01    0.195966E+01
    0.803750E+01   -0.132585E+01   -0.135060E+01    0.195966E+01
    0.816250E+01   -0.139864E+01   -0.139718E+01    0.195966E+01
    0.828750E+01   -0.147976E+01   -0.146278E+01    0.195966E+01
    0.841250E+01   -0.156431E+01   -0.153733E+01    0.195966E+01
    0.853750E+01   -0.164847E+01   -0.161687E+01    0.195966E+01
    0.866250E+01   -0.172984E+01   -0.169676E+01    0.195966E+01
    0.878750E+01   -0.180924E+01   -0.177805E+01    0.195966E+01
    0.891250E+01   -0.188924E+01   -0.185756E+01    0.195966E+01
    0.903750E+01   -0.196695E+01   -0.193665E+01    0.195966E+01
    0.916250E+01   -0.204454E+01   -0.201343E+01    0.195966E+01
    0.928750E+01   -0.211786E+01   -0.208836E+01    0.195966E+01
    0.941250E+01   -0.219028E+01   -0.216307E+01    0.195966E+01
    0.953750E+01   -0.225936E+01   -0.223426E+01    0.195966E+01
    0.966250E+01   -0.232734E+01   -0.230533E+01    0.195966E+01
    0.978750E+01   -0.239642E+01   -0.237520E+01    0.195966E+01
    0.991250E+01   -0.246345E+01   -0.244416E+01    0.195966E+01
    0.100375E+02   -0.253596E+01   -0.251757E+01    0.195966E+01
    0.101625E+02   -0.260965E+01   -0.259167E+01    0.195966E+01
    0.102875E+02   -0.268896E+01   -0.267535E+01    0.195966E+01
    0.104125E+02   -0.277354E+01   -0.276466E+01    0.195966E+01
    0.105375E+02   -0.288212E+01   -0.286759E+01    0.195966E+01
    0.106625E+02   -0.302227E+01   -0.299087E+01    0.195966E+01
    0.107875E+02   -0.321384E+01   -0.313947E+01    0.195966E+01
    0.109125E+02   -0.345450E+01   -0.331232E+01    0.195966E+01
    0.110375E+02   -0.376649E+01   -0.351711E+01    0.195966E+01
    0.111625E+02   -0.413065E+01   -0.375495E+01    0.195966E+01
    0.112875E+02   -0.459534E+01   -0.403506E+01    0.195966E+01
    0.114125E+02   -0.511117E+01   -0.435712E+01    0.195966E+01
    0.115375E+02   -0.572474E+01   -0.471166E+01    0.195966E+01
    0.116625E+02   -0.628901E+01   -0.508820E+01    0.195966E+01
    0.117875E+02   -0.680753E+01   -0.556449E+01    0.195966E+01
    0.119125E+02   -0.710856E+01   -0.616407E+01    0.195966E+01
    0.120375E+02   -0.780753E+01   -0.639255E+01    0.195966E+01
    0.121625E+02   -0.733041E+01   -0.720547E+01    0.195966E+01
    0.766250E+01   -0.114611E+01   -0.142831E+01    0.149551E+01
    0.778750E+01   -0.118912E+01   -0.134201E+01    0.149551E+01
    0.791250E+01   -0.123938E+01   -0.131096E+01    0.149551E+01
    0.803750E+01   -0.129717E+01   -0.132322E+01    0.149551E+01
    0.816250E+01   -0.136226E+01   -0.136352E+01    0.149551E+01
    0.828750E+01   -0.143297E+01   -0.142105E+01    0.149551E+01
    0.841250E+01   -0.150660E+01   -0.148693E+01    0.149551E+01
    0.853750E+01   -0.158139E+01   -0.155709E+01    0.149551E+01
    0.866250E+01   -0.165382E+01   -0.162925E+01    0.149551E+01
    0.878750E+01   -0.172534E+01   -0.170040E+01    0.149551E+01
    0.891250E+01   -0.179751E+01   -0.177287E+01    0.149551E+01
    0.903750E+01   -0.186930E+01   -0.184483E+01    0.149551E+01
    0.916250E+01   -0.194109E+01   -0.191499E+01    0.149551E+01
    0.928750E+01   -0.201220E+01   -0.198425E+01    0.149551E+01
    0.941250E+01   -0.207823E+01   -0.205167E+01    0.149551E+01
    0.953750E+01   -0.213716E+01   -0.211611E+01    0.149551E+01
    0.966250E+01   -0.219527E+01   -0.217782E+01    0.149551E+01
    0.978750E+01   -0.225363E+01   -0.223802E+01    0.149551E+01
    0.991250E+01   -0.231331E+01   -0.230026E+01    0.149551E+01
    0.100375E+02   -0.237419E+01   -0.236013E+01    0.149551E+01
    0.101625E+02   -0.243761E+01   -0.242617E+01    0.149551E+01
    0.102875E+02   -0.250647E+01   -0.249555E+01    0.149551E+01
    0.104125E+02   -0.257877E+01   -0.257278E+01    0.149551E+01
    0.105375E+02   -0.266572E+01   -0.266155E+01    0.149551E+01
    0.106625E+02   -0.277674E+01   -0.276674E+01    0.149551E+01
    0.107875E+02   -0.293081E+01   -0.289534E+01    0.149551E+01
    0.109125E+02   -0.313681E+01   -0.304461E+01    0.149551E+01
    0.110375E+02   -0.341089E+01   -0.323008E+01    0.149551E+01
    0.111625E+02   -0.373771E+01   -0.344708E+01    0.149551E+01
    0.112875E+02   -0.411822E+01   -0.369964E+01    0.149551E+01
    0.114125E+02   -0.461273E+01   -0.399228E+01    0.149551E+01
    0.115375E+02   -0.512268E+01   -0.431912E+01    0.149551E+01
    0.116625E+02   -0.562284E+01   -0.470134E+01    0.149551E+01
    0.117875E+02   -0.613543E+01   -0.506245E+01    0.149551E+01
    0.119125E+02   -0.648531E+01   -0.556948E+01    0.149551E+01
    0.120375E+02   -0.710856E+01   -0.599461E+01    0.149551E+01
    0.121625E+02   -0.672835E+01   -0.646510E+01    0.149551E+01
    0.122875E+02   -0.733041E+01   -0.690444E+01    0.149551E+01
    0.124125E+02   -0.780753E+01   -0.750650E+01    0.149551E+01
    0.125375E+02   -0.780753E+01   -0.733041E+01    0.149551E+01
    0.766250E+01   -0.115066E+01   -0.142725E+01    0.126988E+01
    0.778750E+01   -0.118876E+01   -0.133917E+01    0.126988E+01
    0.791250E+01   -0.123456E+01   -0.130628E+01    0.126988E+01
    0.803750E+01   -0.128752E+01   -0.131527E+01    0.126988E+01
    0.816250E+01   -0.134902E+01   -0.135248E+01    0.126988E+01
    0.828750E+01   -0.141635E+01   -0.140609E+01    0.126988E+01
    0.841250E+01   -0.148632E+01   -0.146857E+01    0.126988E+01
    0.853750E+01   -0.155618E+01   -0.153441E+01    0.126988E+01
    0.866250E+01   -0.162510E+01   -0.160306E+01    0.126988E+01
    0.878750E+01   -0.169251E+01   -0.167125E+01    0.126988E+01
    0.891250E+01   -0.176091E+01   -0.173869E+01    0.126988E+01
    0.903750E+01   -0.182878E+01   -0.180685E+01    0.126988E+01
    0.916250E+01   -0.189692E+01   -0.187422E+01    0.126988E+01
    0.928750E+01   -0.196601E+01   -0.194074E+01    0.126988E+01
    0.941250E+01   -0.203057E+01   -0.200480E+01    0.126988E+01
    0.953750E+01   -0.209011E+01   -0.206563E+01    0.126988E+01
    0.966250E+01   -0.214167E+01   -0.212440E+01    0.126988E+01
    0.978750E+01   -0.219306E+01   -0.218042E+01    0.126988E+01
    0.991250E+01   -0.224603E+01   -0.223626E+01    0.126988E+01
    0.100375E+02   -0.230198E+01   -0.229336E+01    0.126988E+01
    0.101625E+02   -0.236142E+01   -0.235294E+01    0.126988E+01
    0.102875E+02   -0.242519E+01   -0.241731E+01    0.126988E+01
    0.104125E+02   -0.249489E+01   -0.249098E+01    0.126988E+01
    0.105375E+02   -0.257553E+01   -0.257496E+01    0.126988E+01
    0.106625E+02   -0.267617E+01   -0.267172E+01    0.126988E+01
    0.107875E+02   -0.281681E+01   -0.279195E+01    0.126988E+01
    0.109125E+02   -0.300665E+01   -0.293404E+01    0.126988E+01
    0.110375E+02   -0.325714E+01   -0.310895E+01    0.126988E+01
    0.111625E+02   -0.356680E+01   -0.331091E+01    0.126988E+01
    0.112875E+02   -0.392883E+01   -0.355165E+01    0.126988E+01
    0.114125E+02   -0.438020E+01   -0.383727E+01    0.126988E+01
    0.115375E+02   -0.489371E+01   -0.415066E+01    0.126988E+01
    0.116625E+02   -0.538428E+01   -0.451064E+01    0.126988E+01
    0.117875E+02   -0.587303E+01   -0.486851E+01    0.126988E+01
    0.119125E+02   -0.621646E+01   -0.533918E+01    0.126988E+01
    0.120375E+02   -0.663144E+01   -0.573934E+01    0.126988E+01
    0.121625E+02   -0.663144E+01   -0.623932E+01    0.126988E+01
    0.122875E+02   -0.733041E+01   -0.648531E+01    0.126988E+01
    0.124125E+02   -0.733041E+01   -0.702938E+01    0.126988E+01
    0.125375E+02   -0.780753E+01   -0.702938E+01    0.126988E+01
    0.766250E+01   -0.115177E+01   -0.142787E+01    0.122727E+01
    0.778750E+01   -0.118943E+01   -0.133895E+01    0.122727E+01
    0.791250E+01   -0.123390E+01   -0.130565E+01    0.122727E+01
    0.803750E+01   -0.128626E+01   -0.131423E+01    0.122727E+01
    0.816250E+01   -0.134675E+01   -0.135031E+01    0.122727E+01
    0.828750E+01   -0.141351E+01   -0.140356E+01    0.122727E+01
    0.841250E+01   -0.148273E+01   -0.146513E+01    0.122727E+01
    0.853750E+01   -0.155162E+01   -0.153120E+01    0.122727E+01
    0.866250E+01   -0.161947E+01   -0.159716E+01    0.122727E+01
    0.878750E+01   -0.168686E+01   -0.166645E+01    0.122727E+01
    0.891250E+01   -0.175383E+01   -0.173261E+01    0.122727E+01
    0.903750E+01   -0.182127E+01   -0.179976E+01    0.122727E+01
    0.916250E+01   -0.188873E+01   -0.186627E+01    0.122727E+01
    0.928750E+01   -0.195770E+01   -0.193275E+01    0.122727E+01
