8.078585461689586,-1.453400504,8.058939096,-1.629722922,8.049115913555992,-1.906801008,8.098231827111984,-1.516372796,8.029469548133594,-1.428211587
8.245579567779961,-1.528967254,8.196463654223969,-1.705289673,8.265225933202357,-2.083123426,8.25540275,-1.667506297,8.166994106090373,-1.554156171
8.373280943,-1.591939547,8.353634577603144,-1.780856423,8.442043222003928,-2.171284635,8.392927308447938,-1.717884131,8.383104125736738,-1.629722922
8.491159135559922,-1.64231738,8.540275049115914,-1.856423174,8.618860511,-2.309823678,8.540275049115914,-1.831234257,8.550098231827112,-1.667506297
8.658153241650295,-1.717884131,8.726915520628683,-1.931989924,8.952848722986246,-2.423173804,8.667976424361493,-1.894206549,8.785854616895874,-1.818639798
8.785854616895874,-1.793450882,8.943025540275048,-1.9697733,9.149312377210215,-2.574307305,8.834970530451866,-1.919395466,8.992141454,-1.869017632
8.962671905697446,-1.856423174,9.119842829076621,-2.057934509,9.473477406679764,-2.675062972,9.021611001964637,-1.982367758,9.188605108,-1.957178841
9.178781925343811,-1.919395466,9.345776031434184,-2.133501259,9.689587426,-2.763224181,9.168958742632613,-2.057934509,9.404715127701376,-2.057934509
9.345776031434184,-1.994962217,9.542239685658153,-2.196473552,9.974459724950885,-2.901763224,9.306483300589392,-2.083123426,9.640471512770137,-2.133501259
9.571709233791749,-2.057934509,9.650294695481335,-2.259445844,10.19056974459725,-2.939546599,9.434184676,-2.133501259,9.876227898,-2.20906801
9.748526523,-2.158690176,9.856581532416502,-2.309823678,10.445972495088409,-3.052896725,9.601178781925345,-2.196473552,10.220039292730846,-2.272040302
9.954813359528487,-2.20906801,10.082514734774067,-2.37279597,10.701375245579568,-3.241813602,9.768172888015716,-2.234256927,10.534381139489195,-2.423173804
10.141453831041257,-2.246851385,10.269155206286836,-2.410579345,10.907662082514735,-3.506297229,9.915520628683694,-2.259445844,10.760314341846758,-2.624685139
10.357563850687622,-2.309823678,10.445972495088409,-2.44836272,11.094302554027504,-3.74559194,10.053045186640471,-2.284634761,10.966601178781925,-2.813602015
10.534381139489195,-2.410579345,10.593320235756385,-2.549118388,11.231827111984284,-3.997481108,10.200392927308448,-2.284634761,11.1237721,-3.040302267
10.701375245579568,-2.574307305,10.770137524557956,-2.712846348,11.36935166994106,-4.249370277,10.328094302554028,-2.272040302,11.32023575638507,-3.292191436
10.838899803536346,-2.725440806,10.917485265225935,-2.838790932,11.516699410609037,-4.501259446,10.495088408644401,-2.360201511,11.50687622789784,-3.619647355
10.996070726915521,-2.889168766,11.06483300589391,-3.002518892,11.614931237721022,-4.677581864,10.662082514734774,-2.435768262,11.703339882121806,-3.871536524
11.153241650294696,-3.052896725,11.212180746561886,-3.216624685,11.762278978388998,-4.891687657,10.799607072691552,-2.561712846,11.870333988212181,-4.161209068
11.280943025540275,-3.267002519,11.388998035363457,-3.468513854,11.909626719056975,-5.231738035,10.946954813359529,-2.738035264,12.027504911591356,-4.450881612
11.428290766208253,-3.443324937,11.605108055009822,-3.758186398,12.007858546168958,-5.508816121,11.104125736738704,-2.914357683,12.165029469548134,-4.778337531
11.585461689587426,-3.65743073,11.772102161100197,-3.972292191,12.106090373280942,-5.697732997,11.231827111984284,-3.090680101,12.24361493123772,-5.068010076
11.673870333988212,-3.934508816,11.889980353634577,-4.236775819,12.282907662082515,-5.722921914,11.388998035363457,-3.443324937,12.371316306483301,-5.35768262
11.840864440078585,-4.098236776,12.007858546168958,-4.450881612,,,11.555992141453832,-3.959697733,12.390962671905697,-5.647355164
11.958742632612967,-4.375314861,12.145383104125738,-4.765743073,,,11.693516699410608,-3.594458438,12.459724950884087,-5.924433249
12.06679764243615,-4.576826196,12.322200392927307,-5.055415617,,,11.850687622789785,-4.602015113,,
12.155206286836936,-4.778337531,12.410609037328094,-5.408060453,,,11.99803536345776,-4.715365239,,
12.292730844793713,-5.005037783,12.44990176817289,-5.685138539,,,,,,
12.400785854616895,-5.307304786,12.56777996070727,-5.874055416,,,,,,
12.44007858546169,-5.584382872,,,,,,,,
12.508840864440078,-5.83627204,,,,,,,,
