4.5536313	1.6722744703292847	0.0	1.0	4.55285	1.6722500324249268	0.0	1.0	3.8330712	6.600898742675781	0.0	1.0	4.5607376	6.504937648773193	0.0	1.0	4.5601377	6.48044490814209	0.02446722984313965	2.0	4.9863033	4.526640892028809	1.888304352760315	2.0	5.0046463	2.4114997386932373	0.0	1.0	5.108247	2.3970792293548584	0.0	1.0	6.1207724	3.4069371223449707	0.0	1.0
4.6909075	3.640962600708008	1.6062729358673096	2.0	4.688563	2.6953341960906982	1.4897112846374512	4.0	3.9807873	NaN	NaN	0.0	4.6889687	2.034606456756592	0.0	1.0	4.687169	2.0345914363861084	0.0	1.0	5.099523	4.456297874450684	2.059209108352661	2.0	5.108782	2.3970820903778076	0.0	1.0	5.2089624	NaN	NaN	0.0	6.195504	NaN	NaN	0.0
4.828183	NaN	NaN	0.0	4.824276	NaN	NaN	0.0	4.128504	NaN	NaN	0.0	4.8171988	4.385024547576904	2.0400049686431885	2.0	4.8141994	6.424988746643066	0.0	1.0	5.212743	NaN	NaN	0.0	5.2129173	NaN	NaN	0.0	5.309679	NaN	NaN	0.0	6.2702365	4.808627605438232	0.0	1.0
4.965459	6.468555450439453	0.1826317310333252	2.0	4.9599886	6.582195281982422	0.06897330284118652	2.0	4.2762203	NaN	NaN	0.0	4.94543	6.685662269592285	0.18863916397094727	2.0	4.941231	2.638360023498535	0.0	1.0	5.325962	4.650618076324463	1.8112329244613647	2.0	5.317053	NaN	NaN	0.0	5.4103947	NaN	NaN	0.0	6.344969	NaN	NaN	0.0
5.102735	6.487322807312012	0.14348649978637695	2.0	5.095702	6.380154132843018	0.19149400293827057	3.0	4.423937	NaN	NaN	0.0	5.07366	5.386427879333496	1.7335741519927979	4.0	5.068261	4.958609580993652	1.8132587671279907	3.0	5.439182	NaN	NaN	0.0	5.4211874	NaN	NaN	0.0	5.5111103	NaN	NaN	0.0	6.4197006	6.885311126708984	0.0	1.0
5.240011	6.033529758453369	0.39150410890579224	4.0	5.231415	6.033492088317871	0.3914731740951538	4.0	4.571653	NaN	NaN	0.0	5.2018905	4.383177757263184	2.096782922744751	2.0	5.1952925	6.827855587005615	0.0	1.0	5.5524015	6.371741771697998	0.27849170565605164	3.0	5.525323	NaN	NaN	0.0	5.611827	NaN	NaN	0.0	6.4944324	5.432041168212891	1.359131097793579	2.0
5.377287	6.1749067306518555	0.49008846282958984	2.0	5.367128	6.664990425109863	0.0	1.0	4.719369	2.0346202850341797	0.0	1.0	5.330121	NaN	NaN	0.0	5.322324	2.74703049659729	0.0	1.0	5.665621	4.972452163696289	1.7673051357269287	2.0	5.6294584	NaN	NaN	0.0	5.7125425	NaN	NaN	0.0	6.5691643	4.81611967086792	0.0	1.0
5.5145626	5.548091888427734	1.3892438411712646	6.0	5.502841	5.548027038574219	1.3892223834991455	6.0	4.8670855	6.513220310211182	0.0	1.0	5.458351	6.336557865142822	0.19940508902072906	7.0	5.449354	6.265777587890625	0.17259907722473145	5.0	5.778841	4.916862487792969	1.7796117067337036	2.0	5.733594	6.69643497467041	0.0	1.0	5.813259	6.696407794952393	0.0	1.0	6.6438966	6.681031227111816	0.0	1.0
5.651839	4.749756336212158	1.236716866493225	4.0	5.6385536	5.290119171142578	1.2346644401550293	4.0	5.014802	5.505680084228516	1.7988319396972656	4.0	5.586582	6.22031307220459	0.15920928120613098	4.0	5.5763855	6.346744060516357	0.24506427347660065	4.0	5.8920603	4.975654602050781	1.6521002054214478	2.0	5.8377285	NaN	NaN	0.0	5.913975	3.323549747467041	0.0	1.0	6.718629	5.2432098388671875	0.04617752134799957	3.0
5.789115	4.5586323738098145	1.3529560565948486	8.0	5.7742667	3.621857166290283	1.5225306749343872	4.0	5.1625185	5.316996097564697	1.753239393234253	4.0	5.7148123	4.482010364532471	1.565671682357788	5.0	5.703416	3.204526901245117	0.054669734090566635	3.0	6.0052795	4.999223232269287	1.440160870552063	2.0	5.941864	3.3235511779785156	0.0	1.0	6.0146914	6.745723724365234	0.0	1.0	6.7933607	4.790033340454102	0.6017801761627197	2.0
