4.03157894736842	-1.66472303206997	4.02105263157895	-1.80466472303207	4.05263157894737	-1.8396501457726	4.04137931034483	-1.93913043478261	4.06315789473684	-2.39941690962099	4.03103448275862	-2.35652173913043	4.0421052631579	-3.09912536443149	4.12413793103448	-3.12173913043478	4.05263157894737	-4.21865889212828	4.04293381037567	-5.08358208955224
4.26315789473684	-1.73469387755102	4.43157894736842	-1.90962099125364	4.35789473684211	-2.01457725947522	4.41379310344828	-2.07826086956522	4.38947368421053	-2.50437317784257	4.35172413793103	-2.49565217391304	4.4	-3.27405247813411	4.54827586206897	-3.36521739130435	4.35789473684211	-4.39358600583091	4.3005366726297	-5.26268656716418
4.64210526315789	-1.8396501457726	4.85263157894737	-2.08454810495627	4.71578947368421	-2.18950437317784	4.82758620689655	-2.28695652173913	4.77894736842105	-2.67930029154519	4.81724137931034	-2.70434782608696	4.8	-3.48396501457726	4.96206896551724	-3.60869565217391	4.71578947368421	-4.56851311953353	4.61180679785331	-5.44179104477612
5.0	-1.94460641399417	5.31578947368421	-2.22448979591837	5.13684210526316	-2.32944606413994	5.22068965517241	-2.39130434782609	5.22105263157895	-2.81924198250729	5.25172413793104	-2.87826086956522	5.2	-3.69387755102041	5.37586206896552	-3.81739130434783	5.07368421052632	-4.8134110787172	4.92307692307692	-5.62089552238806
5.41052631578947	-2.04956268221574	5.74736842105263	-2.29446064139942	5.47368421052632	-2.43440233236152	5.63448275862069	-2.56521739130435	5.67368421052632	-3.06413994169096	5.71724137931034	-3.15652173913043	5.69473684210526	-3.93877551020408	5.74827586206897	-4.06086956521739	5.51578947368421	-5.02332361516035	5.22361359570662	-5.83582089552239
5.8	-2.15451895043732	6.15789473684211	-2.36443148688047	5.8	-2.50437317784257	6.05862068965517	-2.73913043478261	6.10526315789474	-3.20408163265306	6.18275862068966	-3.43478260869565	6.21052631578947	-4.21865889212828	6.08965517241379	-4.30434782608696	5.92631578947368	-5.30320699708455	5.52415026833632	-6.05074626865672
6.23157894736842	-2.29446064139942	6.64210526315789	-2.46938775510204	6.18947368421053	-2.64431486880467	6.52413793103448	-2.94782608695652	6.50526315789474	-3.44897959183674	6.66896551724138	-3.78260869565217	6.63157894736842	-4.533527696793	6.46206896551724	-4.54782608695652	6.30526315789474	-5.54810495626822	5.94275491949911	-6.30149253731343
6.64210526315789	-2.32944606413994	7.15789473684211	-2.64431486880467	6.58947368421053	-2.78425655976676	7.02068965517241	-3.19130434782609	6.91578947368421	-3.62390670553936	7.21724137931034	-4.13043478260869	7.08421052631579	-4.77842565597668	6.8551724137931	-4.89565217391304	6.66315789473684	-5.75801749271137	6.30769230769231	-6.65970149253731
7.06315789473684	-2.43440233236152	7.57894736842105	-2.67930029154519	6.91578947368421	-2.88921282798834	7.53793103448276	-3.43478260869565	7.42105263157895	-3.90379008746356	7.71379310344828	-4.54782608695652	7.51578947368421	-5.12827988338192	7.31034482758621	-5.24347826086956	7.01052631578947	-6.03790087463557	6.70483005366726	-7.01791044776119
7.48421052631579	-2.46938775510204	8.10526315789474	-2.81924198250729	7.27368421052632	-2.95918367346939	7.95172413793103	-3.71304347826087	7.90526315789474	-4.21865889212828	8.22068965517241	-5.0695652173913	7.96842105263158	-5.5131195335277	7.7551724137931	-5.76521739130435	7.35789473684211	-6.31778425655977	7.03756708407871	-7.23283582089552
7.91578947368421	-2.64431486880467	8.57894736842105	-3.20408163265306	7.66315789473684	-3.13411078717201	8.39655172413793	-4.09565217391304	8.29473684210526	-4.49854227405248	8.68620689655172	-5.59130434782609	8.4421052631579	-5.932944606414	8.2	-6.21739130434783	7.74736842105263	-6.70262390670554	7.46690518783542	-7.73432835820896
8.30526315789474	-2.78425655976676	9.0421052631579	-3.69387755102041	8.08421052631579	-3.23906705539359	8.83103448275862	-4.54782608695652	8.74736842105263	-4.91836734693878	9.20344827586207	-6.32173913043478	8.92631578947368	-6.49271137026239	8.63448275862069	-6.77391304347826	8.16842105263158	-7.08746355685131	7.91771019677996	-8.12835820895522
8.58947368421053	-2.99416909620991	9.34736842105263	-4.35860058309038	8.50526315789474	-3.48396501457726	9.18275862068965	-5.13913043478261	9.09473684210526	-5.33819241982507	9.61724137931035	-7.12173913043478	9.29473684210526	-6.98250728862974	9.05862068965517	-7.43478260869565	8.58947368421053	-7.50728862973761	8.36851520572451	-8.66567164179105
8.98947368421053	-3.51895043731779	9.63157894736842	-5.05830903790088	8.87368421052632	-3.83381924198251	9.47241379310345	-5.76521739130435	9.42105263157895	-5.82798833819242	10.0103448275862	-8.06086956521739	9.68421052631579	-7.64723032069971	9.46206896551724	-8.06086956521739	9.02105263157895	-7.99708454810496	8.93738819320215	-9.34626865671642
9.29473684210526	-4.11370262390671	9.81052631578947	-5.54810495626822	9.22105263157895	-4.35860058309038	9.79310344827586	-6.63478260869565	9.74736842105263	-6.45772594752187	10.3206896551724	-8.89565217391304	9.98947368421053	-8.27696793002916	9.8448275862069	-8.65217391304348	9.43157894736842	-8.59183673469388	9.32379248658318	-9.95522388059702
9.55789473684211	-4.74344023323615	10.0315789473684	-6.35276967930029	9.52631578947369	-4.98833819241983	10.0827586206897	-7.57391304347826	10.0421052631579	-7.22740524781341	NaN	NaN	10.2631578947368	-8.97667638483965	10.1655172413793	-9.41739130434783	9.90526315789474	-9.36151603498542	9.88193202146691	-10.7791044776119
9.83157894736842	-5.47813411078717	10.2526315789474	-7.15743440233236	9.77894736842105	-5.61807580174927	10.3310344827586	-8.37391304347826	10.3157894736842	-7.99708454810496	NaN	NaN	10.4210526315789	-9.3265306122449	10.4448275862069	-10.0086956521739	10.2105263157895	-9.92128279883382	10.257602862254	-11.4597014925373
10.0736842105263	-6.24781341107872	10.4210526315789	-7.82215743440233	10.0	-6.42274052478134	10.4448275862069	-8.93043478260869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.4315789473684	-10.4460641399417	NaN	NaN
10.2631578947368	-6.94752186588921	NaN	NaN	10.2210526315789	-7.15743440233236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.4315789473684	-7.47230320699708	NaN	NaN	10.3894736842105	-7.85714285714286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
